customer_id,customer_name,row_id,order_id,order_date,order_priority,year,weeknum,ship_date,ship_mode,shipping_cost,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,market,market2
PP-189554,Paul Prost,34932,CA-2013-145177,2013-11-11,Medium,2013,46,2013-11-15,Standard Class,8.68,Home Office,United States,Springfield,Ohio,East,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,90,2,0.2,32.4684,US,North America
PP-189554,Paul Prost,34936,CA-2013-145177,2013-11-11,Medium,2013,46,2013-11-15,Standard Class,0.39,Home Office,United States,Springfield,Ohio,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,5,1,0.2,1.6762,US,North America
PP-189554,Paul Prost,34937,CA-2013-145177,2013-11-11,Medium,2013,46,2013-11-15,Standard Class,10.58,Home Office,United States,Springfield,Ohio,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",179,7,0.2,-29.0745,US,North America
SP-209204,Susan Pistek,37408,CA-2013-124590,2013-11-13,Medium,2013,46,2013-11-17,Standard Class,9.91,Consumer,United States,Parma,Ohio,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110,2,0.2,33.0288,US,North America
SP-209204,Susan Pistek,37409,CA-2013-124590,2013-11-13,Medium,2013,46,2013-11-17,Standard Class,1.59,Consumer,United States,Parma,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17,6,0.2,5.4444,US,North America
SB-202904,Sean Braxton,35671,CA-2013-158575,2013-11-19,Low,2013,47,2013-11-25,Standard Class,16.2,Corporate,United States,Kent,Ohio,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,104,6,0.2,16.8948,US,North America
AG-103904,Allen Goldenen,32330,CA-2013-109820,2013-11-21,Medium,2013,47,2013-11-23,First Class,0.45,Consumer,United States,Cincinnati,Ohio,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,16,3,0.2,5.1012,US,North America
CA-120554,Cathy Armstrong,36997,CA-2013-125661,2013-11-25,Medium,2013,48,2013-11-27,First Class,2.49,Home Office,United States,Cleveland,Ohio,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,41,3,0.2,15.282,US,North America
CA-120554,Cathy Armstrong,36998,CA-2013-125661,2013-11-25,Medium,2013,48,2013-11-27,First Class,24.89,Home Office,United States,Cleveland,Ohio,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,140,5,0.2,-22.7435,US,North America
CS-125054,Cindy Stewart,39070,CA-2013-108196,2013-11-26,Low,2013,48,2013-12-03,Standard Class,7.78,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,60,3,0.2,11.9952,US,North America
SC-206954,Steve Chapman,40992,US-2013-151260,2013-12-12,Critical,2013,50,2013-12-15,First Class,21.1,Corporate,United States,Springfield,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,74,4,0.2,9.192,US,North America
JM-156554,Jim Mitchum,35332,US-2013-108777,2013-12-13,Critical,2013,50,2013-12-13,Same Day,68.33,Corporate,United States,Lorain,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,384,6,0.2,76.7904,US,North America
RD-198104,Ross DeVincentis,39686,CA-2013-102596,2013-12-28,Medium,2013,52,2013-12-31,First Class,3.14,Home Office,United States,Akron,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17,6,0.2,6.2292,US,North America
MW-182204,Mitch Webber,38478,CA-2013-138667,2013-12-28,Medium,2013,52,2013-12-31,Second Class,4.42,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40,2,0.2,0.5,US,North America
DB-136604,Duane Benoit,37638,US-2014-105830,2014-01-01,High,2014,1,2014-01-03,First Class,30.66,Consumer,United States,Lancaster,Ohio,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,157,4,0.2,-35.2152,US,North America
GA-147254,Guy Armstrong,32145,CA-2014-107503,2014-01-02,Medium,2014,1,2014-01-07,Standard Class,0.56,Consumer,United States,Lorain,Ohio,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",49,4,0.2,8.5568,US,North America
JH-158204,John Huston,33465,CA-2014-117870,2014-01-28,High,2014,5,2014-01-31,Second Class,2.13,Consumer,United States,Kent,Ohio,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14,3,0.2,1.752,US,North America
JH-158204,John Huston,33466,CA-2014-117870,2014-01-28,High,2014,5,2014-01-31,Second Class,6.44,Consumer,United States,Kent,Ohio,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,72,3,0.2,-8.997,US,North America
MC-175754,Matt Collins,32618,CA-2014-167703,2014-02-04,High,2014,6,2014-02-09,Standard Class,25.29,Consumer,United States,Cincinnati,Ohio,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",286,2,0.2,35.694,US,North America
CK-123254,Christine Kargatis,40643,CA-2014-109085,2014-02-18,High,2014,8,2014-02-21,First Class,7.95,Home Office,United States,Troy,Ohio,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30,2,0.2,8.2896,US,North America
JL-151304,Jack Lebron,35647,US-2014-100482,2014-04-12,High,2014,15,2014-04-16,Standard Class,1.92,Consumer,United States,Lancaster,Ohio,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,17,2,0.2,1.4672,US,North America
JL-151304,Jack Lebron,35648,US-2014-100482,2014-04-12,High,2014,15,2014-04-16,Standard Class,2.03,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27,2,0.2,-4.746,US,North America
AB-101654,Alan Barnes,32227,CA-2014-144932,2014-04-15,Medium,2014,16,2014-04-18,First Class,5.26,Consumer,United States,Toledo,Ohio,East,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",90,3,0.2,21.3408,US,North America
AB-101654,Alan Barnes,32226,CA-2014-144932,2014-04-15,Medium,2014,16,2014-04-18,First Class,0.34,Consumer,United States,Toledo,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,15,3,0.2,2.5536,US,North America
AB-101654,Alan Barnes,32228,CA-2014-144932,2014-04-15,Medium,2014,16,2014-04-18,First Class,1.21,Consumer,United States,Toledo,Ohio,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,14,3,0.2,5.0286,US,North America
BE-114554,Brad Eason,41173,US-2014-166324,2014-04-21,Medium,2014,17,2014-04-22,First Class,84.32,Home Office,United States,Cleveland,Ohio,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,849,4,0.2,-21.2136,US,North America
JH-159104,Jonathan Howell,37577,CA-2014-152226,2014-05-13,High,2014,20,2014-05-17,Standard Class,1.4,Consumer,United States,Cincinnati,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,6,2,0.2,1.9926,US,North America
JP-161354,Julie Prescott,37100,US-2014-106796,2014-05-13,Medium,2014,20,2014-05-20,Standard Class,0.28,Home Office,United States,Springfield,Ohio,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10,3,0.2,1.1556,US,North America
DP-130004,Darren Powers,37842,US-2014-154872,2014-05-15,High,2014,20,2014-05-19,Standard Class,0.18,Consumer,United States,Cleveland,Ohio,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5,2,0.2,1.764,US,North America
DP-130004,Darren Powers,37843,US-2014-154872,2014-05-15,High,2014,20,2014-05-19,Standard Class,4.55,Consumer,United States,Cleveland,Ohio,East,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,25,1,0.2,7.745,US,North America
JM-158654,John Murray,35389,CA-2014-166576,2014-05-17,High,2014,20,2014-05-19,First Class,42.8,Consumer,United States,Akron,Ohio,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221,2,0.2,-55.256,US,North America
AM-103604,Alice McCarthy,40591,CA-2014-161340,2014-05-29,High,2014,22,2014-06-02,Standard Class,2.51,Corporate,United States,Cleveland,Ohio,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),14,3,0.2,5.0286,US,North America
FH-143504,Fred Harton,36135,CA-2014-106831,2014-06-02,Critical,2014,23,2014-06-04,First Class,5.83,Consumer,United States,Dublin,Ohio,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,28,6,0.2,10.0572,US,North America
BB-109904,Barry Blumstein,33584,US-2014-112928,2014-06-02,High,2014,23,2014-06-06,Second Class,1.87,Corporate,United States,Toledo,Ohio,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17,5,0.2,1.311,US,North America
AB-102554,Alejandro Ballentine,32628,CA-2014-127705,2014-06-03,Medium,2014,23,2014-06-07,Standard Class,2.29,Home Office,United States,Lorain,Ohio,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27,2,0.2,2.401,US,North America
HG-150254,Hunter Glantz,36793,CA-2014-117821,2014-06-13,High,2014,24,2014-06-17,Standard Class,11.6,Consumer,United States,Marion,Ohio,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,64,2,0.2,19.176,US,North America
CS-123554,Christine Sundaresam,38042,CA-2014-111269,2014-06-17,Medium,2014,25,2014-06-19,Second Class,3.04,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,24,5,0.2,1.794,US,North America
CS-123554,Christine Sundaresam,38041,CA-2014-111269,2014-06-17,Medium,2014,25,2014-06-19,Second Class,23.59,Consumer,United States,Dublin,Ohio,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,480,6,0.2,107.9892,US,North America
KH-163304,Katharine Harms,38402,CA-2014-128944,2014-06-20,High,2014,25,2014-06-22,Second Class,6.84,Corporate,United States,Newark,Ohio,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,39,3,0.2,7.272,US,North America
KH-163304,Katharine Harms,38403,CA-2014-128944,2014-06-20,High,2014,25,2014-06-22,Second Class,13.65,Corporate,United States,Newark,Ohio,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122,9,0.2,1.5291,US,North America
ST-205304,Shui Tom,32733,CA-2014-106852,2014-06-21,Low,2014,25,2014-06-28,Standard Class,1.05,Consumer,United States,Parma,Ohio,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5,2,0.2,0.5904,US,North America
ST-205304,Shui Tom,32732,CA-2014-106852,2014-06-21,Low,2014,25,2014-06-28,Standard Class,4.16,Consumer,United States,Parma,Ohio,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31,6,0.2,10.8864,US,North America
AS-102404,Alan Shonely,32925,CA-2014-101049,2014-06-22,Medium,2014,26,2014-06-26,Second Class,1.82,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",18,5,0.2,2.464,US,North America
MB-173054,Maria Bertelson,31497,CA-2014-105074,2014-06-25,Medium,2014,26,2014-06-30,Standard Class,1.69,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,22,3,0.2,6.795,US,North America
SZ-200354,Sam Zeldin,34724,US-2014-111024,2014-07-04,Medium,2014,27,2014-07-07,Second Class,2.41,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33,4,0.2,11.1024,US,North America
SZ-200354,Sam Zeldin,34726,US-2014-111024,2014-07-04,Medium,2014,27,2014-07-07,Second Class,4.59,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",31,6,0.2,11.223,US,North America
CS-118604,Cari Schnelling,40306,CA-2014-106047,2014-07-13,Medium,2014,29,2014-07-19,Standard Class,0.25,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4,1,0.2,1.1925,US,North America
SW-203504,Sean Wendt,36310,US-2014-160465,2014-07-22,Medium,2014,30,2014-07-27,Standard Class,4.72,Home Office,United States,Cleveland,Ohio,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,222,7,0.2,25.011,US,North America
TB-210554,Ted Butterfield,41278,CA-2014-163566,2014-08-04,Medium,2014,32,2014-08-07,First Class,1.87,Consumer,United States,Fairfield,Ohio,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,17,5,0.2,5.369,US,North America
DM-130154,Darrin Martin,37321,CA-2014-139717,2014-08-25,High,2014,35,2014-08-27,Second Class,94.81,Consumer,United States,Lancaster,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646,8,0.2,64.6272,US,North America
DM-130154,Darrin Martin,37322,CA-2014-139717,2014-08-25,High,2014,35,2014-08-27,Second Class,1.39,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10,2,0.2,3.7584,US,North America
JE-157154,Joe Elijah,39210,US-2014-105697,2014-08-26,Medium,2014,35,2014-08-28,First Class,2.52,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",26,2,0.2,1.9272,US,North America
Dl-136004,Dorris liebe,31998,CA-2014-114552,2014-09-03,Medium,2014,36,2014-09-09,Standard Class,1.07,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15,3,0.2,4.1448,US,North America
MD-173504,Maribeth Dona,34857,CA-2014-109757,2014-09-05,Medium,2014,36,2014-09-10,Second Class,0.63,Consumer,United States,Akron,Ohio,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8,4,0.2,0.6192,US,North America
MD-173504,Maribeth Dona,34860,CA-2014-109757,2014-09-05,Medium,2014,36,2014-09-10,Second Class,1.46,Consumer,United States,Akron,Ohio,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",12,4,0.2,3.744,US,North America
RS-197654,Roland Schwarz,35825,CA-2014-152856,2014-09-09,High,2014,37,2014-09-11,Second Class,18.22,Corporate,United States,Marion,Ohio,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,117,4,0.2,33.5892,US,North America
DB-135554,Dorothy Badders,34953,CA-2014-158036,2014-09-09,Medium,2014,37,2014-09-15,Standard Class,0.82,Corporate,United States,Dublin,Ohio,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9,1,0.2,1.7055,US,North America
JD-160154,Joy Daniels,40050,CA-2014-152198,2014-09-10,High,2014,37,2014-09-11,First Class,2.14,Consumer,United States,Toledo,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,18,6,0.2,5.9778,US,North America
LC-171404,Logan Currie,38581,CA-2014-169439,2014-09-10,High,2014,37,2014-09-14,Standard Class,11.95,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66,2,0.2,-9.0904,US,North America
LC-171404,Logan Currie,38580,CA-2014-169439,2014-09-10,High,2014,37,2014-09-14,Standard Class,2.76,Consumer,United States,Cleveland,Ohio,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",26,5,0.2,3.888,US,North America
KH-166304,Ken Heidel,36666,CA-2014-147403,2014-09-11,High,2014,37,2014-09-14,First Class,21.9,Corporate,United States,Akron,Ohio,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85,3,0.2,28.7064,US,North America
HA-149054,Helen Abelman,38182,CA-2014-123036,2014-09-11,Medium,2014,37,2014-09-18,Standard Class,3.04,Consumer,United States,Springfield,Ohio,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37,4,0.2,8.8008,US,North America
CY-127454,Craig Yedwab,41130,CA-2014-130302,2014-09-15,Medium,2014,38,2014-09-20,Standard Class,41.84,Corporate,United States,Springfield,Ohio,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,896,7,0.2,190.3881,US,North America
KC-165404,Kelly Collister,32014,CA-2014-108910,2014-09-25,Medium,2014,39,2014-09-30,Standard Class,7.33,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103,3,0.2,24.4758,US,North America
RB-193604,Raymond Buch,34440,CA-2014-162572,2014-09-26,High,2014,39,2014-09-28,Second Class,1.8,Consumer,United States,Cincinnati,Ohio,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11,6,0.2,0.9282,US,North America
RB-193604,Raymond Buch,34439,CA-2014-162572,2014-09-26,High,2014,39,2014-09-28,Second Class,9.66,Consumer,United States,Cincinnati,Ohio,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,120,5,0.2,35.988,US,North America
CA-119654,Carol Adams,39167,CA-2014-122112,2014-09-26,Medium,2014,39,2014-09-30,Standard Class,1.18,Corporate,United States,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24,4,0.2,8.8624,US,North America
MG-176804,Maureen Gastineau,35772,CA-2014-121300,2014-09-30,High,2014,40,2014-09-30,Same Day,4.2,Home Office,United States,Mentor,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21,4,0.2,7.4368,US,North America
MG-176804,Maureen Gastineau,35773,CA-2014-121300,2014-09-30,High,2014,40,2014-09-30,Same Day,3.06,Home Office,United States,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8,2,0.2,2.64,US,North America
MG-176804,Maureen Gastineau,35771,CA-2014-121300,2014-09-30,High,2014,40,2014-09-30,Same Day,3.52,Home Office,United States,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,16,3,0.2,5.4432,US,North America
MG-176804,Maureen Gastineau,35769,CA-2014-121300,2014-09-30,High,2014,40,2014-09-30,Same Day,33.77,Home Office,United States,Mentor,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,240,3,0.2,65.9934,US,North America
ME-180104,Michelle Ellison,37505,CA-2014-148138,2014-09-30,High,2014,40,2014-10-04,Standard Class,8.31,Corporate,United States,Marion,Ohio,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51,2,0.2,-6.396,US,North America
CP-120854,Cathy Prescott,34008,CA-2014-132430,2014-10-10,Critical,2014,41,2014-10-12,First Class,13.75,Corporate,United States,Lakewood,Ohio,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,46,4,0.2,9.1776,US,North America
EB-137054,Ed Braxton,31751,CA-2014-147277,2014-10-21,Medium,2014,43,2014-10-25,Standard Class,2.57,Corporate,United States,Akron,Ohio,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665,2,0.2,66.5408,US,North America
FC-142454,Frank Carlisle,36727,CA-2014-117422,2014-10-22,Medium,2014,43,2014-10-26,Standard Class,13.28,Home Office,United States,Lakewood,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,162,2,0.2,16.1568,US,North America
FC-142454,Frank Carlisle,36728,CA-2014-117422,2014-10-22,Medium,2014,43,2014-10-26,Standard Class,0.37,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4,1,0.2,1.3716,US,North America
HG-149654,Henry Goldwyn,40903,US-2014-122672,2014-11-05,Medium,2014,45,2014-11-10,Standard Class,9.03,Corporate,United States,Lancaster,Ohio,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194,3,0.2,-43.7292,US,North America
HG-149654,Henry Goldwyn,40902,US-2014-122672,2014-11-05,Medium,2014,45,2014-11-10,Standard Class,3.01,Corporate,United States,Lancaster,Ohio,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,71,4,0.2,-6.188,US,North America
ML-177554,Max Ludwig,34071,CA-2014-143455,2014-11-12,Medium,2014,46,2014-11-19,Standard Class,0.55,Home Office,United States,Springfield,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10,2,0.2,3.6288,US,North America
SB-202904,Sean Braxton,33924,US-2014-165344,2014-11-14,Medium,2014,46,2014-11-16,First Class,16.34,Corporate,United States,Springfield,Ohio,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,61,4,0.2,9.1296,US,North America
BS-113804,Bill Stewart,40915,CA-2014-160633,2014-11-17,Medium,2014,47,2014-11-22,Standard Class,10.23,Corporate,United States,Bowling Green,Ohio,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86,3,0.2,5.397,US,North America
BS-113804,Bill Stewart,40916,CA-2014-160633,2014-11-17,Medium,2014,47,2014-11-22,Standard Class,6.15,Corporate,United States,Bowling Green,Ohio,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,140,5,0.2,-1.7495,US,North America
JW-152204,Jane Waco,33340,US-2014-158946,2014-11-19,Medium,2014,47,2014-11-24,Standard Class,1.6,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,39,7,0.2,7.7728,US,North America
BT-116804,Brian Thompson,33109,US-2014-161193,2014-11-21,Low,2014,47,2014-11-27,Standard Class,7.82,Consumer,United States,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",78,5,0.2,28.13,US,North America
BT-116804,Brian Thompson,33110,US-2014-161193,2014-11-21,Low,2014,47,2014-11-27,Standard Class,0.27,Consumer,United States,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5,2,0.2,1.5714,US,North America
ML-177554,Max Ludwig,34366,US-2014-120089,2014-12-01,High,2014,49,2014-12-01,Same Day,162.74,Home Office,United States,Toledo,Ohio,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,664,4,0.2,82.992,US,North America
MG-176504,Matthew Grinstein,37501,CA-2014-145660,2014-12-02,High,2014,49,2014-12-04,First Class,0.8,Home Office,United States,Marion,Ohio,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,8,2,0.2,1.7352,US,North America
ES-140804,Erin Smith,40266,CA-2014-157469,2014-12-03,Medium,2014,49,2014-12-08,Standard Class,1.54,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,20,9,0.2,1.7262,US,North America
LT-167654,Larry Tron,38688,CA-2014-160031,2014-12-05,Medium,2014,49,2014-12-08,Second Class,5.91,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74,3,0.2,23.235,US,North America
SH-203954,Shahid Hopkins,35196,CA-2014-157980,2014-12-08,Medium,2014,50,2014-12-10,First Class,19.97,Consumer,United States,Toledo,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,128,2,0.2,25.5968,US,North America
CA-123104,Christine Abelman,31566,US-2014-145366,2014-12-10,Medium,2014,50,2014-12-14,Standard Class,6.43,Corporate,United States,Cincinnati,Ohio,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",58,3,0.2,21.591,US,North America
CA-123104,Christine Abelman,31565,US-2014-145366,2014-12-10,Medium,2014,50,2014-12-14,Standard Class,2.14,Corporate,United States,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37,1,0.2,-7.4416,US,North America
SV-209354,Susan Vittorini,33723,US-2014-147669,2014-12-26,Medium,2014,52,2014-12-31,Standard Class,3.41,Consumer,United States,Fairfield,Ohio,East,OFF-FA-10002975,Office Supplies,Fasteners,Staples,39,13,0.2,12.7764,US,North America
SV-209354,Susan Vittorini,33720,US-2014-147669,2014-12-26,Medium,2014,52,2014-12-31,Standard Class,9.27,Consumer,United States,Fairfield,Ohio,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,159,7,0.2,41.7186,US,North America
DR-128804,Dan Reichenbach,33867,CA-2014-134404,2014-12-28,Medium,2014,53,2014-12-28,Same Day,2.9,Corporate,United States,Newark,Ohio,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13,4,0.2,3.6432,US,North America
JS-160304,Joy Smith,40760,CA-2011-156545,2011-02-28,Medium,2011,10,2011-03-03,First Class,3.38,Consumer,United States,Columbus,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0.2,3.4048,US,North America
JS-155954,Jill Stevenson,38543,US-2011-127978,2011-03-03,Medium,2011,10,2011-03-08,Standard Class,1.37,Corporate,United States,Columbus,Ohio,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15,3,0.2,4.914,US,North America
JS-155954,Jill Stevenson,38545,US-2011-127978,2011-03-03,Medium,2011,10,2011-03-08,Standard Class,1.94,Corporate,United States,Columbus,Ohio,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,45,8,0.2,-10.0512,US,North America
CK-122054,Chloris Kastensmidt,32838,CA-2011-166884,2011-03-11,Medium,2011,11,2011-03-16,Second Class,0.91,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8,5,0.2,2.288,US,North America
CK-122054,Chloris Kastensmidt,32839,CA-2011-166884,2011-03-11,Medium,2011,11,2011-03-16,Second Class,1.11,Consumer,United States,Columbus,Ohio,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10,6,0.2,1.7004,US,North America
